Gender,10percentage,12graduation,12percentage,CollegeID,CollegeTier,collegeGPA,CollegeCityID,CollegeCityTier,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
0,81.4,2008,83.6,167,2,73.0,167,0,2012,505,515,515,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-2.5811,0.9688,-0.9245,0.5323,-0.0506
1,84.93,2008,81.5,11603,2,65.18,11603,0,2012,640,520,465,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.7335,1.2114,0.3174,-0.6147,0.6721
1,92.3,2009,87.4,11759,2,81.89,11759,0,2013,345,470,485,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.2782,0.5008,-1.0697,0.5323,0.1864
1,83.0,2007,90.0,1245,2,68.0,1245,1,2011,505,425,465,0.538386892985096,-1,333,-1,-1,-1,340,-1,-0.4173,-1.3713,0.3817,2.1774,0.0284
0,90.76,2010,92.5,6196,2,75.5,6196,0,2014,570,475,590,0.842248322257836,535,-1,469,-1,-1,-1,-1,1.1336,0.5454,0.1637,-2.0092,-0.2859
1,84.0,2009,86.0,13024,2,65.59,13024,0,2013,560,595,680,0.155908502722861,385,-1,-1,-1,-1,260,-1,1.1336,0.0459,-0.1437,-1.6289,-0.6692
1,73.6,2009,78.3,47,1,74.4,47,1,2014,605,570,620,0.338786347219528,505,292,-1,-1,-1,-1,-1,-1.308,-0.1206,-0.1437,0.2727,1.0554
1,82.6,2009,76.0,5815,2,69.43,5815,0,2013,370,385,385,0.765673581234011,485,-1,-1,-1,-1,-1,-1,1.2772,-0.2871,-0.6048,-1.7556,-0.0943
1,80.4,2010,60.2,6851,2,81.0,6851,0,2014,370,335,565,0.649389714846691,625,356,376,-1,-1,-1,-1,1.8517,0.0459,0.4711,0.2727,1.247
1,67.7,2005,78.2,4439,2,71.0,4439,0,2011,515,475,485,0.765673581234011,485,-1,-1,-1,-1,-1,-1,0.51,0.8128,1.8331,0.1798,0.8183
1,81.0,2010,68.0,7376,2,63.4,7376,0,2014,570,435,265,0.744758354008939,365,-1,438,-1,-1,-1,-1,-1.8825,-1.1196,-0.4511,0.0192,-0.8608
0,91.33,2009,94.7,5931,2,81.11,5931,0,2013,475,425,515,0.868736585485218,445,-1,-1,-1,-1,420,-1,-1.0208,-1.2861,-1.0659,-0.995,-0.6692
1,78.0,2009,83.0,231,2,64.86,231,0,2013,300,470,575,0.229481754911755,-1,266,-1,-1,-1,393,-1,0.0464,-0.2793,-0.4891,0.7673,-0.0506
1,88.0,2009,83.0,9737,2,72.0,9737,0,2013,625,555,590,0.0587928000083534,345,200,-1,-1,-1,-1,-1,0.5591,0.8784,1.0859,-0.8682,0.2889
0,91.8,2008,87.66,8099,2,79.8,8099,0,2011,625,515,565,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-0.4173,0.3448,-0.6343,-0.0552,-1.8673
1,57.0,2008,69.6,485,2,61.06,485,0,2013,510,530,510,0.486747008438193,475,-1,376,-1,-1,-1,-1,0.8463,0.5454,1.0859,-1.7556,0.8637
0,94.7,2006,94.7,434,2,67.0,434,1,2010,525,585,535,0.824666400671332,-1,400,-1,-1,-1,-1,-1,-0.7264,0.9688,-1.0697,0.5323,-0.1295
1,77.2,2007,72.46,1277,2,62.0,1277,1,2011,395,365,305,0.304510913720196,315,-1,-1,340,-1,-1,-1,0.51,0.1888,1.2525,1.3549,0.0284
1,78.4,2005,61.8,110,2,62.6,110,0,2010,525,465,645,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.6646,0.5008,0.672,0.76733,-0.168999999999999
0,78.5,2006,71.0,11013,2,75.0,11013,0,2010,305,365,525,0.824666400671332,365,400,-1,-1,-1,-1,-1,-0.880999999999999,-1.2153,-0.7794,0.8848,0.0284
1,91.6,2009,86.6,13371,2,85.6,13371,0,2013,500,570,545,0.884122511593735,535,-1,-1,-1,-1,-1,-1,1.2772,0.3789,-2.6028,-0.8682,0.0973
0,84.8,2008,78.0,9019,2,78.0,9019,0,2012,585,595,675,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,-0.3803,1.8249,-0.2875
1,86.8,2005,62.0,1015,2,71.9,1015,0,2010,765,605,555,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-1.9629,0.3448,0.3817,-0.0552,1.1343
1,84.0,2011,77.0,14363,2,73.08,14363,0,2015,605,425,320,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-1.1644,-1.1196,-0.1437,0.5262,-1.6273
1,88.0,2010,90.0,9173,2,76.0,9173,1,2014,625,555,630,0.356536487724475,475,-1,346,-1,-1,-1,-1,0.4155,0.8027,0.1357,-0.995,-0.6692
1,74.0,2009,81.0,3668,2,71.64,3668,0,2013,360,460,270,0.978799292641428,415,-1,561,-1,-1,-1,-1,1.1336,0.5454,2.008,-1.2486,-0.0943
0,74.0,2009,62.0,3158,2,71.0,3158,1,2013,465,450,295,0.538386892985096,375,333,253,-1,-1,-1,-1,-0.5899,-1.8855,-0.2974,1.1601,0.166999999999999
1,54.0,2007,53.0,429,2,73.0,429,0,2011,475,495,575,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-1.9629,-0.2793,-0.6343,-0.2902,0.1864
1,75.36,2007,60.16,2963,2,57.81,2963,0,2011,375,445,335,0.376059586651545,-1,300,-1,-1,-1,313,-1,-0.880999999999999,0.0328,0.8171,-0.9953,0.0284
1,79.0,2010,79.4,272,2,68.58,272,0,2014,510,560,720,0.459015840492937,355,-1,-1,376,-1,-1,-1,0.2718,-0.2871,-0.6048,1.1601,-1.6273
1,85.0,2009,88.3,11000,2,75.52,11000,1,2013,545,655,445,0.338786347219528,385,292,-1,-1,-1,-1,-1,-0.0154,-0.6201,-0.4511,-0.2344,-1.244
1,84.16,2006,80.4,1648,2,63.6,1648,1,2010,535,475,415,0.0587928000083534,365,200,-1,-1,-1,-1,-1,-1.4992,-0.1232,0.0914,2.2949,-1.2354
0,71.3,2010,79.2,11368,2,80.05,11368,0,2014,465,475,650,0.23780283983757,475,-1,315,-1,-1,-1,-1,-1.4517,-0.6201,1.0859,1.6672,-0.2859
1,85.38,2009,83.34,215,2,58.8,215,1,2013,605,510,605,0.978799292641428,495,-1,561,-1,-1,-1,-1,0.4155,1.0449,1.2396,-1.6289,0.4805
1,82.0,2009,79.23,5050,2,70.0,5050,0,2013,605,565,645,-1.0,545,-1,-1,-1,-1,-1,-1,0.7027,1.2114,0.9322,-1.1218,0.2889
1,74.0,2010,50.0,462,2,65.0,462,1,2014,440,375,470,0.459015840492937,-1,-1,-1,376,-1,-1,-1,-0.4463,0.2124,0.3174,0.3995,-0.4776
1,77.8,2010,85.4,15022,1,63.0,15022,0,2014,720,570,515,0.744758354008939,495,-1,438,-1,-1,-1,-1,0.2718,0.0459,0.1637,1.4136,-2.2021
0,72.45,2009,73.63,451,2,66.45,451,1,2013,615,460,310,-1.0,455,-1,-1,-1,-1,-1,-1,-0.8772,0.2124,0.1637,0.1459,-0.4776
1,80.0,2010,83.6,66,2,71.36,66,0,2014,625,560,635,0.953899775079926,535,-1,530,-1,-1,-1,-1,-0.159,0.2124,-0.4511,-0.2344,-0.6692
1,66.0,2009,63.4,2097,2,70.7,2097,0,2013,570,595,530,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.5591,0.3789,-0.6048,1.4136,-0.0943
0,88.0,2007,96.0,492,2,62.0,492,1,2011,475,385,405,-1.0,275,-1,-1,-1,-1,-1,-1,-0.4173,0.6568,0.2366,-0.1727,0.6603
1,78.6,2008,64.8,7255,2,63.7,7255,0,2014,615,520,535,0.744758354008939,455,-1,438,-1,-1,-1,-1,0.2718,-0.1206,0.4711,-0.2344,-2.0105
1,77.2,2005,72.2,982,2,63.0,982,1,2010,445,235,555,0.694479327708463,455,366,-1,340,-1,-1,-1,-2.8903,-0.1232,0.3817,-0.8778,-0.6035
1,67.0,2009,65.0,1263,2,62.0,1263,1,2013,430,545,535,-1.0,435,-1,-1,-1,-1,-1,-1,-0.3027,0.5454,0.4711,-0.995,-0.4776
0,84.0,2008,94.0,11352,2,82.24,11352,1,2012,565,505,515,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-0.4173,0.6178,-1.6865,0.1798,-0.9194
1,85.5,2006,81.1,4103,2,72.44,4103,0,2010,365,495,485,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.8192,-0.1232,-0.344,-1.1128,-0.7615
1,67.0,2005,77.0,7827,2,76.0,7827,0,2011,545,554,435,0.486747008438193,465,-1,376,-1,-1,-1,-1,0.99,0.7119,-0.9122,-1.6289,1.0554
0,78.0,2004,50.5,462,2,78.0,462,1,2011,525,495,465,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.8192,-0.5913,-0.1988,0.7673,0.5024
1,78.2,2007,80.6,11825,2,71.72,11825,0,2012,450,450,705,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-1.1128,-1.0593,-0.7794,1.3255,-1.5513
1,90.4,2010,82.6,51,2,75.8,51,0,2014,615,520,695,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.7335,-0.9531,0.6248,0.0192,-1.8189
1,87.2,2008,77.8,51,2,69.48,51,0,2012,585,605,735,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.5719,-0.1232,-2.2308,-0.0552,-1.8278
1,85.0,2010,79.0,830,2,71.0,830,1,2014,660,535,500,0.622642915849938,455,-1,407,-1,-1,-1,-1,-0.159,0.5454,0.7785,-0.6147,0.2889
1,84.0,2009,81.0,1914,2,67.0,1914,1,2013,640,395,310,0.328746378624932,405,-1,-1,346,-1,-1,-1,0.2718,1.2114,0.9322,1.0333,-0.2859
1,83.67,2006,73.67,1599,2,72.7,1599,0,2010,645,495,615,0.538386892985096,375,333,-1,-1,-1,-1,-1,-0.2628,0.8128,1.3977,1.0024,1.1343
0,65.0,2007,69.0,5232,2,63.0,5232,0,2011,405,355,515,0.538386892985096,-1,333,-1,-1,-1,233,-1,-1.8083,-1.5273,-1.3599,0.1798,-1.0774
1,89.0,2010,90.0,2485,2,74.0,2485,1,2014,535,615,620,0.998876108102859,475,-1,653,-1,-1,-1,-1,1.5644,1.3779,0.9322,-2.0092,-0.2859
1,86.8,2010,83.6,6290,1,81.0,6290,0,2014,685,645,545,0.911395278391328,525,-1,500,-1,-1,-1,-1,-0.159,1.2114,0.6248,0.0192,0.0973
1,71.0,2010,74.4,17933,2,72.0,17933,0,2014,350,530,415,0.276047228046856,345,-1,-1,-1,-1,-1,-1,0.2718,0.3789,0.6248,0.5262,0.8637
1,82.2,2010,69.8,11759,2,62.2,11759,0,2014,520,560,650,0.207392169717661,-1,260,-1,-1,-1,-1,-1,-1.1644,0.0459,1.2396,1.9207,-0.2859
1,86.9,2007,91.7,9184,2,67.0,9184,1,2011,485,505,595,0.377551419424541,375,-1,-1,-1,-1,-1,-1,0.9737,0.1888,-1.0697,-1.4653,-0.2875
1,79.0,2006,76.6,996,2,77.85,996,1,2010,635,495,495,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.8192,-0.5913,0.2366,-0.7603,-0.1295
0,84.8,2006,78.66,974,2,69.47,974,0,2011,435,565,455,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.0464,0.1888,0.672,0.7673,0.5024
1,88.1,2009,88.1,8218,2,62.57,8218,0,2013,560,510,520,0.423951396376433,385,-1,-1,-1,388,-1,-1,1.1336,1.3779,0.01,-2.2627,-0.0943
1,79.4,2007,86.0,182,2,74.5,182,1,2011,515,345,545,0.229481754911755,355,266,-1,-1,-1,-1,-1,0.2009,-0.1232,-0.7794,-0.0552,-0.4455
1,82.6,2010,86.6,17208,2,74.24,17208,1,2014,475,485,355,0.493596387301038,485,324,-1,-1,-1,-1,-1,-0.5899,0.5454,-0.4511,1.2869,-0.6692
1,71.8,2009,73.0,4979,2,76.0,4979,0,2014,630,605,545,0.486747008438193,525,-1,376,-1,-1,-1,-1,0.7027,-0.4536,1.2396,-0.6147,1.4386
1,87.88,2009,89.0,8930,2,76.6,8930,1,2013,510,460,680,0.930370607202691,565,-1,-1,-1,-1,-1,-1,1.4208,1.0449,0.1637,-1.6289,-1.0524
1,69.5,2006,72.0,8641,2,68.15,8641,1,2012,515,465,495,0.952245572924303,585,-1,-1,-1,-1,-1,-1,0.3555,0.9688,0.3817,0.8848,-0.4455
1,70.0,2010,65.0,387,2,71.0,387,0,2014,420,485,415,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-0.7335,-0.7866,-1.8344,0.0192,0.2889
1,72.4,2007,73.4,568,2,68.25,568,0,2011,485,625,655,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.2628,-0.1232,0.8171,0.5323,0.0284
1,70.0,2007,56.0,1995,2,54.0,1995,1,2013,615,580,405,0.842248322257836,515,-1,469,-1,-1,-1,-1,-0.7335,0.8784,0.3174,-1.6289,-0.2859
1,83.4,2007,78.6,4501,2,71.2,4501,0,2011,554,505,545,0.229481754911755,265,266,-1,-1,-1,-1,-1,1.4374,0.9688,1.3977,0.4148,1.4502
0,96.48,2009,82.0,1866,2,76.0,1866,1,2013,590,525,575,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.4155,-0.6201,-1.0659,-2.643,-1.4356
1,65.0,2006,66.0,501,2,64.0,501,0,2010,515,565,554,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.7264,0.1888,-1.2148,-0.5253,1.1343
0,75.0,2010,66.8,7827,2,68.5,7827,0,2014,370,470,260,0.0531603052826837,385,196,-1,-1,-1,-1,-1,1.1336,1.7109,0.1637,0.7798,0.4805
1,84.0,2010,89.5,3931,2,75.86,3931,0,2014,570,445,405,0.725984147969479,325,-1,-1,438,-1,-1,-1,1.2772,1.3779,0.3174,-2.136,0.2889
0,73.83,2005,72.0,5050,2,72.0,5050,0,2011,485,375,445,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-0.5719,0.5008,0.3817,0.6498,-0.7615
0,91.8,2010,94.9,16211,2,75.0,16211,0,2014,580,555,405,0.144789889482462,465,-1,284,-1,-1,-1,-1,0.4155,-0.2871,-0.6048,-1.2486,-0.8608
1,75.46,2008,75.5,1881,2,60.99,1881,0,2012,360,495,500,0.910770164246022,-1,433,-1,-1,-1,-1,-1,0.5591,-0.6201,0.6248,-0.4879,0.0973
1,75.4,2009,76.6,10971,2,66.12,10971,0,2013,440,545,605,0.735795709224656,475,-1,-1,-1,-1,-1,-1,1.2772,-0.7866,-1.0659,-1.2486,-0.0943
0,71.0,2005,74.0,2756,1,88.0,2756,0,2011,505,385,475,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.3555,-0.7473,-1.0697,-2.0529,-1.3934
1,70.6,2007,81.6,6688,2,81.8,6688,1,2012,675,545,680,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.0154,-1.6191,-1.6807,1.9207,1.0554
1,77.0,2005,52.0,6570,2,75.5,6570,0,2011,495,435,465,0.968237495890543,605,-1,-1,-1,-1,-1,-1,0.2009,0.8128,0.672,-0.1727,1.4502
1,64.57,2005,49.67,14532,2,81.48,14532,0,2013,380,560,455,0.486747008438193,565,-1,376,-1,-1,-1,-1,-0.3027,-0.1206,-0.2974,0.7798,-1.0524
1,91.6,2008,91.6,3666,2,73.7,3666,0,2012,495,545,565,0.735795709224656,475,500,-1,-1,-1,-1,-1,-0.7264,-0.7473,-0.0537,-0.1727,-0.8799
1,89.5,2009,92.2,9164,2,75.12,9164,1,2013,545,580,795,0.942116551485008,575,-1,-1,-1,-1,-1,-1,0.1282,1.3779,1.3933,-2.136,1.0554
1,75.2,2009,84.6,7376,2,68.8,7376,0,2013,415,545,545,0.654107474545933,-1,-1,-1,420,-1,-1,-1,-0.5899,-1.9521,-1.0659,0.9066,-0.8608
1,70.8,2008,73.0,8934,2,78.9,8934,0,2012,370,645,695,0.952245572924303,585,-1,-1,-1,-1,-1,-1,-1.0208,-1.1196,-0.7585,1.5404,-2.0105
1,86.4,2005,79.8,2097,2,81.9,2097,0,2011,565,585,655,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-1.1901,-0.2793,0.0914,0.1798,-0.6035
1,65.17,2009,70.2,10932,2,65.66,10932,0,2013,335,395,455,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.1623,-0.4353,0.9623,1.32552999999999,0.1864
1,72.5,2009,73.0,1982,2,72.54,1982,0,2013,250,510,485,0.124502074009537,445,233,-1,-1,-1,-1,-1,-0.7335,0.2124,1.0859,-0.7415,1.0554
0,87.0,2008,91.5,953,2,77.8,953,1,2012,615,520,500,0.968237495890543,605,-1,-1,-1,-1,-1,-1,0.2009,0.9688,0.7083,-0.8778,-0.1295
1,94.4,2006,65.9,4889,2,81.8,4889,1,2012,510,555,825,0.704090412131314,465,-1,-1,-1,-1,-1,-1,1.9953,1.5444,0.3174,-1.8824,-0.0943
1,83.0,2008,80.1,439,2,77.5,439,1,2012,465,545,415,0.910770164246022,375,433,-1,-1,-1,286,-1,0.1623,0.3448,-0.344,0.0035,-0.1295
1,83.6,2007,74.8,6659,2,88.6,6659,1,2012,645,615,445,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.7264,0.0328,-1.0697,0.17983,-0.0506
1,72.0,2009,67.0,1115,2,57.5,1115,1,2013,520,570,515,0.842248322257836,525,-1,469,-1,-1,-1,-1,1.1336,0.0459,0.6248,-1.6289,0.2889
1,77.8,2007,75.9,72,2,69.72,72,0,2011,655,485,605,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.3555,0.1888,0.8171,-0.0552,-0.4455
1,76.8,2008,67.2,83,2,60.08,83,0,2012,525,365,565,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.0464,0.1498,-0.1626,0.5323,-0.4455
0,81.7,2009,77.4,9404,2,60.0,9404,0,2013,535,435,390,0.486747008438193,475,-1,376,-1,-1,-1,-1,0.4155,-0.1206,1.7007,-1.7556,0.2889
0,87.0,2008,60.0,272,2,77.22,272,0,2013,520,620,470,0.744758354008939,505,-1,438,-1,-1,-1,-1,0.99,1.5444,1.547,-1.3753,1.0554
1,72.4,2006,73.6,3971,2,71.54,3971,1,2010,575,545,505,0.990008756723898,655,-1,-1,-1,-1,-1,-1,-0.7264,0.6568,-0.7794,-0.5253,-2.0253
1,81.2,2008,75.4,2795,1,74.1,2795,0,2013,495,595,625,0.911395278391328,685,-1,500,-1,-1,-1,-1,-1.0208,-1.1196,-0.6048,0.5262,0.2889
0,70.0,2007,65.0,12,2,78.0,12,1,2012,495,545,445,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.8192,-0.9033,-1.3599,-0.87777,-0.6035
1,77.0,2007,66.8,9072,2,78.0,9072,0,2013,465,525,645,0.783303536670298,275,388,253,-1,-1,-1,-1,-0.5899,0.0459,-1.8344,1.0333,0.8637
1,69.0,2008,71.0,6182,2,55.45,6182,0,2011,365,495,375,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-0.4173,-0.7473,0.5269,0.7673,-0.2875
1,93.0,2010,84.4,44,2,67.44,44,0,2014,570,545,650,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-1.4517,-1.4526,-0.7585,0.7798,-1.6273
1,71.2,2007,60.0,1129,2,50.0,1129,0,2011,445,445,465,0.0587928000083534,-1,200,-1,-1,-1,393,-1,-2.4266,0.5008,-0.0537,1.4724,0.1864
1,78.8,2010,80.0,272,2,70.02,272,0,2014,650,535,635,-1.0,-1,-1,-1,-1,-1,-1,-1,0.2718,0.5454,0.4711,-0.2344,0.2889
1,86.16,2009,89.0,8888,2,77.0,8888,0,2013,605,425,355,0.670743151433127,455,-1,-1,-1,-1,-1,-1,1.1336,0.3789,-0.1437,-1.1218,1.247
1,83.46,2006,74.0,13372,2,83.2,13372,0,2013,545,555,554,0.99405087195167,675,-1,-1,-1,-1,-1,-1,-2.7357,1.2808,1.1074,-1.8179,-0.9194
1,51.42,2007,55.44,272,2,67.0,272,0,2014,345,470,400,0.486747008438193,455,-1,376,-1,-1,-1,-1,1.8517,0.7119,-1.9881,-0.6147,-0.4776
0,78.8,2006,88.9,4809,2,65.8,4809,1,2010,455,455,585,0.376059586651545,355,300,-1,-1,-1,-1,-1,-1.8083,-0.1232,0.3817,-0.5253,-0.4455
1,77.5,2005,86.0,3395,1,67.4,3395,0,2011,345,455,435,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.3836,0.7135,0.0914,0.1477,-1.0458
1,77.5,2010,83.2,14016,2,78.39,14016,0,2014,440,415,385,0.112139438207403,-1,228,-1,-1,-1,206,-1,-1.308,-1.6191,0.01,-0.1076,-2.0105
1,77.8,2007,58.8,75,2,73.3,75,0,2012,425,465,515,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-1.3447,0.1498,-0.2714,0.2973,-0.4455
0,89.0,2008,89.2,198,2,79.43,198,0,2013,575,575,525,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-1.8083,-0.2793,-0.344,1.76613,0.3444
1,88.4,2009,75.5,44,2,80.42,44,0,2014,545,630,545,0.493596387301038,475,324,-1,-1,-1,-1,-1,-1.1644,-1.6191,-0.7585,0.653,-0.6692
1,88.0,2007,80.4,6884,2,87.65,6884,0,2011,565,645,615,0.996570552064879,695,-1,-1,-1,-1,-1,-1,0.2009,0.0328,-0.9245,0.2973,-0.1295
1,79.4,2010,68.3,7376,2,76.0,7376,0,2014,590,510,470,0.744758354008939,415,-1,438,-1,-1,-1,-1,-0.3027,-0.4536,0.3174,1.0333,-0.4776
1,86.0,2007,81.0,501,2,72.0,501,0,2010,515,345,615,0.229481754911755,-1,266,-1,-1,-1,-1,-1,-1.8083,0.0328,-2.2308,-0.7603,-0.9194
1,89.33,2008,97.0,8404,2,79.0,8404,0,2012,515,555,655,0.124502074009537,-1,233,-1,-1,-1,-1,-1,0.8578,0.0328,-0.1988,-0.26087,-0.2875
1,90.6,2007,82.8,253,2,81.1,253,1,2011,705,605,595,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.3448,0.0914,0.0623,-0.2875
1,83.0,2010,82.0,9775,2,71.0,9775,1,2014,425,465,470,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.7335,-0.4536,0.1637,1.0333,-0.2859
0,88.57,2009,91.0,55,2,76.32,55,0,2013,650,695,705,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-0.4173,-0.0842,-0.598,-0.7603,-0.6035
1,66.6,2004,55.8,1310,2,63.0,1310,0,2010,375,375,385,0.600057182338341,435,366,-1,-1,-1,-1,-1,-0.1082,1.1248,1.5428,-1.1128,0.9763
0,85.8,2010,65.8,7627,2,69.7,7627,0,2014,615,630,750,0.622642915849938,485,-1,407,-1,-1,-1,-1,0.8463,1.0449,0.01,-0.2344,0.4805
1,72.2,2009,76.8,5653,2,73.6,5653,0,2013,475,400,510,0.356536487724475,465,-1,346,-1,-1,-1,-1,0.99,1.0449,0.4711,-0.4879,0.6721
1,68.0,2009,72.0,1585,2,73.0,1585,0,2013,475,520,575,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-0.3027,0.8784,-0.2974,-0.6147,0.0973
1,86.0,2009,94.4,9557,2,73.75,9557,1,2013,500,410,455,0.376059586651545,345,300,-1,-1,-1,-1,-1,-0.4463,-0.9531,-1.0659,-0.7415,-0.2859
1,81.0,2009,86.0,485,2,74.15,485,0,2014,520,625,630,0.978799292641428,615,-1,561,-1,-1,-1,-1,-1.0208,-0.2871,0.6248,-0.995,-0.4776
1,75.0,2008,73.0,16687,2,66.0,16687,0,2013,360,400,575,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-0.0154,-0.6201,-0.2974,0.5262,-0.0943
1,88.09,2008,95.6,6609,2,75.6,6609,1,2012,445,625,495,0.694479327708463,-1,366,-1,-1,-1,393,-1,0.9737,1.1248,-1.3599,-0.52527,-0.643
0,81.3,2010,82.9,115,2,91.0,115,0,2014,685,670,720,0.911395278391328,525,-1,500,-1,-1,-1,-1,0.8463,-0.2871,-0.1437,0.3995,0.0973
1,80.13,2004,80.2,12378,2,64.91,12378,0,2013,570,640,665,0.960603251997053,-1,466,-1,-1,-1,-1,-1,-1.7389,0.0459,-1.0659,1.5404,-0.2859
1,86.6,2007,77.6,1067,2,65.57,1067,0,2011,605,545,565,0.86262547474376,524,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.5008,0.2366,-0.5253,-0.2875
1,94.4,2010,86.0,8888,2,8.13,8888,0,2014,535,630,545,0.459015840492937,-1,-1,-1,376,-1,-1,-1,0.4155,-0.6201,0.01,-0.6147,-0.4776
0,87.23,2010,76.12,15862,2,63.58,15862,0,2014,405,485,605,0.338786347219528,-1,292,-1,-1,-1,-1,-1,1.2772,0.7119,0.1637,-0.995,0.4805
1,65.16,2004,60.01,64,2,71.52,64,0,2010,505,485,585,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-0.1082,-0.2793,0.672,-0.6428,0.5024
0,90.0,2008,93.0,128,2,96.7,128,0,2014,465,595,595,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-0.0696,0.6568,-0.6343,-0.2609,-1.0774
1,66.6,2007,68.6,105,2,60.22,105,0,2011,425,595,475,0.130441735719574,-1,-1,-1,286,-1,-1,-1,-0.4173,0.3448,0.0914,-0.4078,0.6603
1,75.0,2009,60.0,105,2,66.0,105,0,2014,380,545,460,0.356536487724475,395,-1,346,-1,-1,-1,-1,-0.8772,-1.1196,-1.0659,-1.2486,-1.4356
1,84.0,2008,82.53,6196,2,66.0,6196,0,2012,565,435,555,0.819416529835888,505,-1,-1,-1,-1,-1,-1,1.2828,0.8518,-0.1626,-0.05527,0.5024
1,70.27,2009,85.67,3076,2,75.0,3076,0,2012,325,345,405,0.490636955889964,395,200,-1,383,-1,-1,-1,-0.2628,0.5008,-1.0334,0.884829999999999,-0.4455
0,68.0,2008,83.0,11368,2,68.6,11368,0,2012,425,334,365,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-0.7651,-1.6833,0.0914,0.35603,-0.9194
1,93.44,2010,60.33,1937,2,58.0,1937,0,2014,675,425,470,0.144789889482462,505,-1,284,-1,-1,-1,-1,-0.3027,-1.7856,0.9322,-0.8682,-0.0943
1,73.0,2010,70.6,272,2,72.0,272,0,2014,570,520,470,0.328746378624932,-1,-1,-1,346,-1,-1,-1,-0.8772,0.8784,1.2396,0.2727,0.0973
1,73.6,2009,66.6,347,2,76.0,347,0,2014,395,465,500,0.486747008438193,445,-1,376,-1,-1,-1,-1,0.2718,1.3779,1.2396,0.1459,0.2889
1,83.0,2008,64.0,2253,2,72.0,2253,0,2012,675,455,515,-1.0,-1,-1,-1,-1,-1,-1,-1,0.2009,1.1248,-0.1988,-0.2902,-0.168999999999999
1,83.2,2006,72.2,11662,2,64.09,11662,1,2011,575,605,565,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-1.3447,1.5928,0.3817,-0.6428,0.6603
1,89.12,2008,74.33,1866,2,77.89,1866,1,2012,505,585,645,0.990008756723898,655,-1,-1,-1,-1,-1,-1,0.9737,1.5538,-1.0334,-1.58287,-0.2875
1,85.2,2010,64.0,8350,2,69.0,8350,0,2014,450,435,470,0.0800552813405495,465,-1,253,-1,-1,-1,-1,0.8463,1.3779,0.9322,-0.3612,0.6721
0,88.0,2009,81.0,11473,2,78.5,11473,1,2013,450,535,415,0.525922584252055,415,-1,-1,-1,-1,-1,-1,-1.1644,-1.2861,-0.7585,-0.2344,1.4386
1,78.67,2009,73.6,66,2,61.42,66,0,2014,685,435,560,0.59828069148683,-1,-1,-1,407,-1,-1,-1,-0.5899,-0.2871,-0.8703,0.9066,-0.2511
